client_id,target,col372,col635,col639,col640,col643,col644,col647,col648,col651,col652,col655,col656,col659,col660,col663,col664,col667,col668,col671,col672,col703,col707,col711,col712,col715,col716,col719,col720,col723,col724,col727,col728,col731,col732,col736,col739,col743,col744,col747,col804,col1456,col1461,col1464,col1469,col1488,col1493,col1967,col2002,col2004,col2053,col2054,col2055,col2056,col2057,col2058,col2101,col2102,col2103,col2104,col2105,col2106,col2126,col2127,col2129,col2149,col2150,col2151,col2152,col2153,col2154,col2155,col2156,col2157,col2159,col2160,col2165,col2166,col2177,col2178,col2218,col2295,col2296,col2297,col2298,col2299,col2300,col2301,col2303,col2304,col2313,col2314,col2315,col2343,col2344,col2345,col2346,col2347,col2348,col2349,col2350,col2351,col2352,col2353,col2354,col2355,col2356,col2357,col2358,col2359,col2360,col2361,col2362,col2363,col2364,col2365,col2366,col2367,col2368,col2369,col2370,col2371,col2372,col2373,col2374,col2375,col2376,col2377,col2378,col2379,col2380,col2381,col2382,col2384,col2385,col2386,col2387,col2388,col2390,col2394,col2395,col2396,col2397,col2398,col2399,col2400,col2401,col2402,col2403,col2404,col2405,col2406,col2407,col2408,col2409,col2410,col2411,col2412,col2413,col2414,col2418,col2419,col2420,col2421,col2422,col2423,col2424,col2425,col2426,col2427,col2428,col2429,col2430,col2431,col2432,col2433,col2434,col2435,col2436,col2438,col2439,col2440,col2441,col2442,col2443,col2444,col2445,col2446,col2447,col2459,col2603,col2604,col2605,col2606,col2607,col2608
7010,0,3.0,15279672.0,10544928.0,10544928.0,12555401.217391305,12555401.217391305,12747104.0,12747104.0,12747104.0,12747104.0,15279672.0,15279672.0,10915130.0,10915130.0,12936349.739130436,12936349.739130436,13161404.0,13161404.0,13161404.0,13161404.0,30641.260869565216,31174.0,31174.0,31174.0,71.28,71.28,50.04,50.04,62.41478132164997,62.41478132164997,66.7,66.7,66.69999694824219,66.69999694824219,3.0,2.0,2.608695652173913,2.608695652173913,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,193502.0,184459.5,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,193502.0,193502.0,193502.0,193502.0,193502.0,193502.0,193502.0,193502.0,193502.0,193502.0,193502.0,193502.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
7012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,272141.0,227378.0,1.0,1.0,1.0,1.0,1.0,1.0,14.82,9.0,10.523,14.82,9.0,10.523,4.93,5.028,4.93,1.6,1.1,1.357,1.6,1.1,1.357,1.6,1.1,1.357,1.1,1.34272727272727,1.1,1.34272727272727,3.0,3.0,,253325.0,202316.0,235664.5,253325.0,202316.0,235664.5,253325.0,241313.1,253325.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,21.98,21.75,21.90333333333333,21.98,21.75,21.90333333333333,21.98,21.62,21.79,21.98,21.62,21.79,21.98,21.62,21.79,21.98,21.78076923076923,,,,21.98,21.78076923076923,9.9,9.0,9.3,9.9,9.0,9.32,9.9,9.0,9.32,9.9,9.0,9.32,9.9,9.0,9.45384615384615,,,,9.9,9.0,9.45384615384615,5.1,5.02,5.04666666666667,5.1,5.02,5.04,5.1,5.02,5.04,5.1,5.02,5.04,5.1,5.02,5.05384615384615,,,,5.1,5.05384615384615,1.41,1.2,1.34,1.41,1.2,1.34,1.41,1.1,1.244,,,,,1376000.0,1376000.0,1376000.0
7015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,44.7,44.7,44.7,44.7,44.7,,,,44.7,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,36.62,36.62,,,,,,,,,,,,,,,,,,,12.32,12.32,12.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7023,0,1.0,10349518.0,3090761.0,3090761.0,5712897.607142857,6001759.203883495,5845687.0,5971788.0,8683271.0,8665945.0,10710318.0,10710318.0,3390761.0,3390761.0,5992660.598214285,6273120.54854369,6206487.0,6332588.0,9044071.0,9026745.0,19977.027027027027,20158.0,20158.0,28734.0,66.34,66.44,20.55,20.19,40.60330360276358,41.93029142583458,46.71,47.83,31.979999542236328,51.720001220703125,3.0,0.0,1.3392857142857142,1.3932038834951457,2.0,109127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,2.0,2.0,2.0,2.0,2.0,20.07,20.07,20.07,20.07,20.07,20.07,15.98,15.98,15.98,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.0,1.0,20000.0,,,,159120.0,159120.0,159120.0,159120.0,159120.0,159120.0,159120.0,159120.0,159120.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,51.72,51.72,51.72,51.72,51.72,51.72,51.72,51.72,51.72,51.72,51.72,51.72,51.72,51.72,51.72,51.72,51.72,51.72,51.72,20.07,20.07,20.07,20.07,20.07,20.07,20.07,20.07,20.07,20.07,20.07,20.07,20.07,20.07,20.07,20.07,20.07,20.07,20.07,20.07,20.07,15.98,15.98,15.98,15.98,15.98,15.98,15.98,15.98,15.98,15.98,15.98,15.98,15.98,15.98,15.98,15.98,15.98,15.98,15.98,15.98,,,,1.76,1.76,1.76,1.76,1.76,1.76,1.76,,,,,,
7028,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,223891.0,223891.0,223891.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,,,,36.45,36.45,,,,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,,,,16.0,16.0,16.0,,,,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,,,,11.3,11.3,,,,,,,2.1,2.1,2.1,,,,,,,
7032,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,243559.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,34.47,2.14,18.305,34.47,2.14,18.305,34.47,18.305,,,,34.47,18.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7033,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,2.1,1.52,1.81,1.52,1.81,1.52,1.81,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,35.15,26.14,29.744,35.15,29.744,,,,35.15,29.744,,,,,,,,,,14.3,13.24,13.664,14.3,13.24,13.664,,,,14.3,13.24,13.664,,,,,,,,,,11.0,5.0,7.4,11.0,5.0,7.4,,,,11.0,7.4,,,,,,,,,,,,,,,,
7043,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,32.72,32.72,32.72,32.72,32.72,,,,32.72,32.72,,,,,,,,,,13.91,13.91,13.91,13.91,13.91,13.91,,,,13.91,13.91,13.91,,,,,,,,,,10.23,10.23,10.23,10.23,10.23,10.23,,,,10.23,10.23,,,,,,,,,,,,,,,,
7049,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,123786.0,123786.0,123786.0,123786.0,123786.0,123786.0,123786.0,123786.0,123786.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,78.41,78.41,78.41,78.41,78.41,78.41,78.41,78.41,78.41,78.41,78.41,78.41,78.41,78.41,78.41,78.41,78.41,78.41,78.41,42.98,42.98,42.98,42.98,42.98,42.98,42.98,42.98,42.98,42.98,42.98,42.98,42.98,42.98,42.98,42.98,42.98,42.98,42.98,42.98,42.98,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,,,,1.71,1.71,1.71,1.71,1.71,1.71,1.71,,,,,,
7054,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,330195.0,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,51.8,51.8,51.8,51.8,51.8,51.8,51.8,51.8,,,,51.8,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7055,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,98445.0,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,2.42,2.42,2.42,2.42,2.42,2.42,55.15,28.785,,,,55.15,28.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7061,0,1.0,,,4660070.0,,6015384.230769231,,6135307.0,,6135307.0,,6959674.0,,4960070.0,,6328523.307692308,,6450835.0,,6450835.0,,,,18610.0,,38.21,,24.83,,32.642307868370644,,32.37,,35.43000030517578,1.0,,,0.8461538461538461,,120238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,1.0,,,,12.49,12.49,12.49,,,10.07,,,,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0,1.0,,,,,,,,,,194143.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,31.25,31.25,31.25,31.25,31.25,31.25,31.25,31.25,,,,31.25,31.25,,,,,,,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,,,,12.49,12.49,12.49,,,,,,,10.07,10.07,10.07,10.07,10.07,10.07,10.07,10.07,10.07,,,,10.07,10.07,,,,,,,,,,,,,,,,
7063,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,51.15,51.15,51.15,51.15,51.15,,,,51.15,51.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7067,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10000.0,155748.0,155748.0,155748.0,155748.0,155748.0,155748.0,155748.0,155748.0,155748.0,155748.0,155748.0,155748.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,6103657.0,6103657.0,6103657.0,6103657.0,6103657.0,6103657.0
7075,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,49.72,49.72,49.72,49.72,49.72,,,,49.72,49.72,,,,,,,,,,27.01,27.01,27.01,27.01,27.01,27.01,,,,27.01,27.01,27.01,,,,,,,,,,9.88,9.88,9.88,9.88,9.88,9.88,,,,9.88,9.88,,,,,,,,,,,7233545.0,7233545.0,7233545.0,7233545.0,7233545.0,7233545.0
7077,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,10000.0,194839.0,194839.0,194839.0,194839.0,194839.0,194839.0,194839.0,194839.0,194839.0,194839.0,194839.0,194839.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,66.92,66.92,66.92,66.92,66.92,66.92,66.92,66.92,66.92,66.92,66.92,66.92,66.92,66.92,66.92,66.92,66.92,66.92,66.92,66.92,66.92,66.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
7078,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,188425.0,186656.5,1.0,1.0,1.0,1.0,1.0,1.0,17.33,17.33,17.33,17.33,17.33,17.33,10.98,10.98,10.98,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.0,1.0,10000.0,,,,184888.0,184888.0,184888.0,184888.0,184888.0,184888.0,184888.0,184888.0,184888.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,17.33,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,,,,1.11,1.11,1.11,1.11,1.11,1.11,1.11,,,,,,
7088,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,2.11,2.11,2.11,2.11,2.11,2.11,2.11,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,34.92,34.92,34.92,34.92,34.92,,,,34.92,34.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7090,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,40.43,40.43,,,,,,,,,,,,,,,,,,,12.97,12.97,12.97,,,,,,,,,,,,,,,,,,,15.04,15.04,,,,,,,,,,,,,,,,
7095,0,1.0,,,4929779.0,,4994018.5,,4929779.0,,5058258.0,,5358258.0,,5229779.0,,5294018.5,,5229779.0,,5358258.0,,,,15458.0,,26.1,,26.01,,26.05500030517578,,26.01,,26.100000381469727,0.0,,,0.0,,117993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,1.0,,,,13.92,13.92,13.92,,,4.99,,,,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.0,0.0,,,,,,,,189968.0,189968.0,189968.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,,,,26.1,26.1,,,,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,,,,13.92,13.92,13.92,,,,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,,,,4.99,4.99,,,,,,,1.2,1.2,1.2,,,,,,,
7101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,0.0,0.0,0.0,339788.0,334933.5,4.0,2.0,3.0,4.0,2.0,3.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5000.0,,,,339788.0,330079.0,334933.5,339788.0,334933.5,339788.0,339788.0,330079.0,334933.5,,,,4.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,,,,64.7,40.9,52.8,64.7,40.9,52.8,64.7,40.9,52.8,64.7,40.9,52.8,64.7,52.8,64.7,40.9,52.8,64.7,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
7102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,22.39,21.87666666666667,,,,22.39,21.87666666666667,,,,,,,,,,,,,11.1,9.35,9.93333333333333,,,,11.1,9.35,9.93333333333333,,,,,,,,,,,,,5.03,4.76,4.94,,,,5.03,4.94,,,,,,,,,,,,,,3000000.0,3000000.0,3000000.0
7103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,230546.0,230546.0,1.0,1.0,1.0,1.0,1.0,1.0,15.32,15.32,15.32,15.32,15.32,15.32,10.35,10.35,10.35,,,,,,,,,,,,,,1.0,1.0,1000.0,230546.0,230546.0,230546.0,230546.0,230546.0,230546.0,230546.0,230546.0,230546.0,230546.0,230546.0,230546.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,,,,,,,,,,,,,,,,
7107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,1.51,1.51,1.51,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,38.12,38.12,,,,38.12,38.12,,,,,,,,,,,,,12.87,12.87,12.87,,,,12.87,12.87,12.87,,,,,,,,,,,,,15.71,15.71,15.71,,,,15.71,15.71,,,,,,,,,,,,,,,,
7115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,238096.0,238096.0,238096.0,238096.0,238096.0,238096.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,,,,35.13,35.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
7116,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,10000.0,,,,211935.0,182036.0,196985.5,211935.0,196985.5,211935.0,211935.0,182036.0,196985.5,,,,3.0,2.0,2.5,3.0,2.0,2.5,3.0,2.0,2.5,3.0,2.0,2.5,3.0,2.0,2.5,3.0,2.0,2.5,3.0,2.0,2.5,,,,57.27,55.68,56.475,57.27,55.68,56.475,57.27,55.68,56.475,57.27,55.68,56.475,57.27,56.475,57.27,55.68,56.475,57.27,56.475,42.59,42.59,42.59,42.59,42.59,42.59,42.59,42.59,42.59,42.59,42.59,42.59,42.59,42.59,42.59,42.59,42.59,42.59,42.59,42.59,42.59,,,,,,,,,,,,,,,,,,,,,,,,2.25,0.0,1.125,2.25,0.0,1.125,1.125,,,,,,
7117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,34.95,34.95,34.95,34.95,34.95,,,,34.95,34.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7122,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,12.63,12.63,12.63,12.63,12.63,12.63,15.07,15.07,15.07,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,1.0,1.0,,,,,,,,195221.0,195221.0,195221.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,,,,38.53,38.53,,,,12.63,12.63,12.63,12.63,12.63,12.63,12.63,12.63,12.63,12.63,12.63,12.63,,,,12.63,12.63,12.63,,,,15.07,15.07,15.07,15.07,15.07,15.07,15.07,15.07,15.07,15.07,15.07,15.07,,,,15.07,15.07,,,,,,,2.29,2.29,2.29,,8306000.0,8306000.0,8306000.0,8306000.0,8306000.0,8306000.0
7129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,348625.0,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,37.4,3.7,20.55,37.4,3.7,20.55,37.4,20.55,,,,37.4,20.55,,,,,,,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,,,,20.3,20.3,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
